"","Location","SKU","OfferTermCode","RateCode","TermType","PriceDescription","EffectiveDate","StartingRange","EndingRange","Unit","PricePerUnit","Currency","RelatedTo","LeaseContractLength","PurchaseOption","OfferingClass","Product.Family","serviceCode","Location.Type","Instance.Type","Current.Generation","Instance.Family","vCPU","Memory","Network.Performance","Cache.Engine","Storage.Media","Group","Group.Description","usageType","operation","Region","Endpoint","Protocol"
"674","Canada (Central)","6NNTXRNPFQYXGKUE","YTVHEVGPBZ","6NNTXRNPFQYXGKUE.YTVHEVGPBZ.2TG2D8R56U","Reserved","Upfront Fee","2016-11-30",NA,NA,"Quantity",112,"USD","","1yr","Heavy Utilization","standard","Cache Instance","AmazonElastiCache","AWS Region","cache.t2.small","Yes","Standard",1,"1.55 GiB","Low to Moderate","Redis","","","","CAN1-NodeUsage:cache.t2.small","CreateCacheCluster:0002","ca-central-1","ec2.ca-central-1.amazonaws.com","HTTP and HTTPS"
"675","Canada (Central)","8PZJ8UTJHY3AD5AF","YTVHEVGPBZ","8PZJ8UTJHY3AD5AF.YTVHEVGPBZ.6YS6EN2CT7","Reserved","Redis, cache.t2.micro instance-hours used this month","2016-11-30",0,Inf,"Hrs",0.007,"USD","","1yr","Heavy Utilization","standard","Cache Instance","AmazonElastiCache","AWS Region","cache.t2.micro","Yes","Standard",1,"0.555 GiB","Low to Moderate","Redis","","","","CAN1-NodeUsage:cache.t2.micro","CreateCacheCluster:0002","ca-central-1","ec2.ca-central-1.amazonaws.com","HTTP and HTTPS"
"676","Canada (Central)","EEC5EYPCYAXZEGR6","YTVHEVGPBZ","EEC5EYPCYAXZEGR6.YTVHEVGPBZ.2TG2D8R56U","Reserved","Upfront Fee","2016-11-30",NA,NA,"Quantity",224,"USD","","1yr","Heavy Utilization","standard","Cache Instance","AmazonElastiCache","AWS Region","cache.t2.medium","Yes","Standard",2,"3.22 GiB","Low to Moderate","Memcached","","","","CAN1-NodeUsage:cache.t2.medium","CreateCacheCluster:0001","ca-central-1","ec2.ca-central-1.amazonaws.com","HTTP and HTTPS"
"677","Canada (Central)","4SSAE8GV7UT8FBUG","YTVHEVGPBZ","4SSAE8GV7UT8FBUG.YTVHEVGPBZ.6YS6EN2CT7","Reserved","ElastiCache, cache.m4.4xlarge instance-hours used this month","2016-11-30",0,Inf,"Hrs",0.495,"USD","","1yr","Heavy Utilization","standard","Cache Instance","AmazonElastiCache","AWS Region","cache.m4.4xlarge","Yes","Standard",16,"60.78 GiB","High","Memcached","","","","CAN1-NodeUsage:cache.m4.4xlarge","CreateCacheCluster:0001","ca-central-1","ec2.ca-central-1.amazonaws.com","HTTP and HTTPS"
"678","Canada (Central)","JETKBKQXJNGGQT28","YTVHEVGPBZ","JETKBKQXJNGGQT28.YTVHEVGPBZ.6YS6EN2CT7","Reserved","Redis, cache.m4.10xlarge instance-hours used this month","2016-11-30",0,Inf,"Hrs",1.237,"USD","","1yr","Heavy Utilization","standard","Cache Instance","AmazonElastiCache","AWS Region","cache.m4.10xlarge","Yes","Standard",40,"154.64 GiB","10 Gigabit","Redis","","","","CAN1-NodeUsage:cache.m4.10xlarge","CreateCacheCluster:0002","ca-central-1","ec2.ca-central-1.amazonaws.com","HTTP and HTTPS"
"679","Canada (Central)","4W2JB3ZDSN273M2Y","YTVHEVGPBZ","4W2JB3ZDSN273M2Y.YTVHEVGPBZ.2TG2D8R56U","Reserved","Upfront Fee","2016-11-30",NA,NA,"Quantity",339,"USD","","1yr","Heavy Utilization","standard","Cache Instance","AmazonElastiCache","AWS Region","cache.m4.large","Yes","Standard",2,"6.42 GiB","Moderate","Redis","","","","CAN1-NodeUsage:cache.m4.large","CreateCacheCluster:0002","ca-central-1","ec2.ca-central-1.amazonaws.com","HTTP and HTTPS"
"680","Canada (Central)","6TYWBAX7TBEJJRC5","YTVHEVGPBZ","6TYWBAX7TBEJJRC5.YTVHEVGPBZ.2TG2D8R56U","Reserved","Upfront Fee","2016-11-30",NA,NA,"Quantity",2709,"USD","","1yr","Heavy Utilization","standard","Cache Instance","AmazonElastiCache","AWS Region","cache.m4.4xlarge","Yes","Standard",16,"60.78 GiB","High","Redis","","","","CAN1-NodeUsage:cache.m4.4xlarge","CreateCacheCluster:0002","ca-central-1","ec2.ca-central-1.amazonaws.com","HTTP and HTTPS"
"681","EU (Frankfurt)","2F7JE42ZTJ7QH5YE","YTVHEVGPBZ","2F7JE42ZTJ7QH5YE.YTVHEVGPBZ.6YS6EN2CT7","Reserved","Redis, cache.r3.xlarge instance-hours used this month","2015-10-31",0,Inf,"Hrs",0.173,"USD","","1yr","Heavy Utilization","standard","Cache Instance","AmazonElastiCache","AWS Region","cache.r3.xlarge","Yes","Memory optimized",4,"28.4 GiB","Moderate","Redis","","","","EUC1-NodeUsage:cache.r3.xlarge","CreateCacheCluster:0002","eu-central-1","ec2.eu-central-1.amazonaws.com","HTTP and HTTPS"
"682","EU (Frankfurt)","NHM9WRV9FFJZ5H6E","YTVHEVGPBZ","NHM9WRV9FFJZ5H6E.YTVHEVGPBZ.6YS6EN2CT7","Reserved","Redis, cache.m4.4xlarge instance-hours used this month","2016-09-30",0,Inf,"Hrs",0.595,"USD","","1yr","Heavy Utilization","standard","Cache Instance","AmazonElastiCache","AWS Region","cache.m4.4xlarge","Yes","Standard",16,"60.78 GiB","High","Redis","","","","EUC1-NodeUsage:cache.m4.4xlarge","CreateCacheCluster:0002","eu-central-1","ec2.eu-central-1.amazonaws.com","HTTP and HTTPS"
"683","EU (Frankfurt)","PCENCUWB7E7QZT6T","YTVHEVGPBZ","PCENCUWB7E7QZT6T.YTVHEVGPBZ.6YS6EN2CT7","Reserved","Redis, cache.r3.2xlarge instance-hours used this month","2015-10-31",0,Inf,"Hrs",0.334,"USD","","1yr","Heavy Utilization","standard","Cache Instance","AmazonElastiCache","AWS Region","cache.r3.2xlarge","Yes","Memory optimized",8,"58.2 GiB","High","Redis","","","","EUC1-NodeUsage:cache.r3.2xlarge","CreateCacheCluster:0002","eu-central-1","ec2.eu-central-1.amazonaws.com","HTTP and HTTPS"
"684","EU (Frankfurt)","DG4KYCUVV42KRCT3","YTVHEVGPBZ","DG4KYCUVV42KRCT3.YTVHEVGPBZ.2TG2D8R56U","Reserved","Upfront Fee","2015-10-31",NA,NA,"Quantity",123,"USD","","1yr","Heavy Utilization","standard","Cache Instance","AmazonElastiCache","AWS Region","cache.t2.small","Yes","Standard",1,"1.55 GiB","Low to Moderate","Memcached","","","","EUC1-NodeUsage:cache.t2.small","CreateCacheCluster:0001","eu-central-1","ec2.eu-central-1.amazonaws.com","HTTP and HTTPS"
"685","EU (Frankfurt)","77ZT9ZNJ2V5FSFQD","YTVHEVGPBZ","77ZT9ZNJ2V5FSFQD.YTVHEVGPBZ.2TG2D8R56U","Reserved","Upfront Fee","2016-09-30",NA,NA,"Quantity",815,"USD","","1yr","Heavy Utilization","standard","Cache Instance","AmazonElastiCache","AWS Region","cache.m4.xlarge","Yes","Standard",4,"14.28 GiB","High","Memcached","","","","EUC1-NodeUsage:cache.m4.xlarge","CreateCacheCluster:0001","eu-central-1","ec2.eu-central-1.amazonaws.com","HTTP and HTTPS"
"686","EU (Frankfurt)","ETGWF8GKFK98CZFC","YTVHEVGPBZ","ETGWF8GKFK98CZFC.YTVHEVGPBZ.6YS6EN2CT7","Reserved","Redis, cache.r3.4xlarge instance-hours used this month","2015-10-31",0,Inf,"Hrs",0.689,"USD","","1yr","Heavy Utilization","standard","Cache Instance","AmazonElastiCache","AWS Region","cache.r3.4xlarge","Yes","Memory optimized",16,"118 GiB","High","Redis","","","","EUC1-NodeUsage:cache.r3.4xlarge","CreateCacheCluster:0002","eu-central-1","ec2.eu-central-1.amazonaws.com","HTTP and HTTPS"
"687","EU (Frankfurt)","9XNDZ7D4TXEE2BVM","YTVHEVGPBZ","9XNDZ7D4TXEE2BVM.YTVHEVGPBZ.2TG2D8R56U","Reserved","Upfront Fee","2015-10-31",NA,NA,"Quantity",957,"USD","","1yr","Heavy Utilization","standard","Cache Instance","AmazonElastiCache","AWS Region","cache.m3.xlarge","Yes","Standard",4,"13.3 GiB","High","Memcached","","","","EUC1-NodeUsage:cache.m3.xlarge","CreateCacheCluster:0001","eu-central-1","ec2.eu-central-1.amazonaws.com","HTTP and HTTPS"
"688","EU (Frankfurt)","S7EQJQMTBCU8MSJE","YTVHEVGPBZ","S7EQJQMTBCU8MSJE.YTVHEVGPBZ.2TG2D8R56U","Reserved","Upfront Fee","2015-10-31",NA,NA,"Quantity",1507,"USD","","1yr","Heavy Utilization","standard","Cache Instance","AmazonElastiCache","AWS Region","cache.r3.xlarge","Yes","Memory optimized",4,"28.4 GiB","Moderate","Memcached","","","","EUC1-NodeUsage:cache.r3.xlarge","CreateCacheCluster:0001","eu-central-1","ec2.eu-central-1.amazonaws.com","HTTP and HTTPS"
"689","EU (Frankfurt)","PXHXPDF9UP2BZB26","YTVHEVGPBZ","PXHXPDF9UP2BZB26.YTVHEVGPBZ.2TG2D8R56U","Reserved","Upfront Fee","2015-10-31",NA,NA,"Quantity",957,"USD","","1yr","Heavy Utilization","standard","Cache Instance","AmazonElastiCache","AWS Region","cache.m3.xlarge","Yes","Standard",4,"13.3 GiB","High","Redis","","","","EUC1-NodeUsage:cache.m3.xlarge","CreateCacheCluster:0002","eu-central-1","ec2.eu-central-1.amazonaws.com","HTTP and HTTPS"
"690","EU (Frankfurt)","QWEGM3U3F336UJPB","YTVHEVGPBZ","QWEGM3U3F336UJPB.YTVHEVGPBZ.6YS6EN2CT7","Reserved","ElastiCache, cache.r3.2xlarge instance-hours used this month","2015-10-31",0,Inf,"Hrs",0.334,"USD","","1yr","Heavy Utilization","standard","Cache Instance","AmazonElastiCache","AWS Region","cache.r3.2xlarge","Yes","Memory optimized",8,"58.2 GiB","High","Memcached","","","","EUC1-NodeUsage:cache.r3.2xlarge","CreateCacheCluster:0001","eu-central-1","ec2.eu-central-1.amazonaws.com","HTTP and HTTPS"
"691","EU (Frankfurt)","J75599RKYGSYZVDJ","YTVHEVGPBZ","J75599RKYGSYZVDJ.YTVHEVGPBZ.2TG2D8R56U","Reserved","Upfront Fee","2015-10-31",NA,NA,"Quantity",246,"USD","","1yr","Heavy Utilization","standard","Cache Instance","AmazonElastiCache","AWS Region","cache.t2.medium","Yes","Standard",2,"3.22 GiB","Low to Moderate","Redis","","","","EUC1-NodeUsage:cache.t2.medium","CreateCacheCluster:0002","eu-central-1","ec2.eu-central-1.amazonaws.com","HTTP and HTTPS"
"692","EU (Frankfurt)","ANX8XJG97YN3KR86","YTVHEVGPBZ","ANX8XJG97YN3KR86.YTVHEVGPBZ.6YS6EN2CT7","Reserved","ElastiCache, cache.m3.medium instance-hours used this month","2015-10-31",0,Inf,"Hrs",0.043,"USD","","1yr","Heavy Utilization","standard","Cache Instance","AmazonElastiCache","AWS Region","cache.m3.medium","Yes","Standard",1,"2.78 GiB","Moderate","Memcached","","","","EUC1-NodeUsage:cache.m3.medium","CreateCacheCluster:0001","eu-central-1","ec2.eu-central-1.amazonaws.com","HTTP and HTTPS"
"693","EU (Frankfurt)","M43ZCUWK9A4UYBH2","YTVHEVGPBZ","M43ZCUWK9A4UYBH2.YTVHEVGPBZ.6YS6EN2CT7","Reserved","ElastiCache, cache.m4.large instance-hours used this month","2016-07-31",0,Inf,"Hrs",0.075,"USD","","1yr","Heavy Utilization","standard","Cache Instance","AmazonElastiCache","AWS Region","cache.m4.large","Yes","Standard",2,"6.42 GiB","Moderate","Memcached","","","","EUC1-NodeUsage:cache.m4.large","CreateCacheCluster:0001","eu-central-1","ec2.eu-central-1.amazonaws.com","HTTP and HTTPS"
"694","EU (Frankfurt)","PCENCUWB7E7QZT6T","YTVHEVGPBZ","PCENCUWB7E7QZT6T.YTVHEVGPBZ.2TG2D8R56U","Reserved","Upfront Fee","2015-10-31",NA,NA,"Quantity",3103,"USD","","1yr","Heavy Utilization","standard","Cache Instance","AmazonElastiCache","AWS Region","cache.r3.2xlarge","Yes","Memory optimized",8,"58.2 GiB","High","Redis","","","","EUC1-NodeUsage:cache.r3.2xlarge","CreateCacheCluster:0002","eu-central-1","ec2.eu-central-1.amazonaws.com","HTTP and HTTPS"
"695","EU (Frankfurt)","PXHXPDF9UP2BZB26","YTVHEVGPBZ","PXHXPDF9UP2BZB26.YTVHEVGPBZ.6YS6EN2CT7","Reserved","Redis, cache.m3.xlarge instance-hours used this month","2015-10-31",0,Inf,"Hrs",0.191,"USD","","1yr","Heavy Utilization","standard","Cache Instance","AmazonElastiCache","AWS Region","cache.m3.xlarge","Yes","Standard",4,"13.3 GiB","High","Redis","","","","EUC1-NodeUsage:cache.m3.xlarge","CreateCacheCluster:0002","eu-central-1","ec2.eu-central-1.amazonaws.com","HTTP and HTTPS"
"696","EU (Frankfurt)","UKCFR7Z97XT5X7MF","YTVHEVGPBZ","UKCFR7Z97XT5X7MF.YTVHEVGPBZ.2TG2D8R56U","Reserved","Upfront Fee","2015-10-31",NA,NA,"Quantity",246,"USD","","1yr","Heavy Utilization","standard","Cache Instance","AmazonElastiCache","AWS Region","cache.t2.medium","Yes","Standard",2,"3.22 GiB","Low to Moderate","Memcached","","","","EUC1-NodeUsage:cache.t2.medium","CreateCacheCluster:0001","eu-central-1","ec2.eu-central-1.amazonaws.com","HTTP and HTTPS"
"697","EU (Frankfurt)","PWRWSPHNFMMPB2X7","YTVHEVGPBZ","PWRWSPHNFMMPB2X7.YTVHEVGPBZ.2TG2D8R56U","Reserved","Upfront Fee","2015-10-31",NA,NA,"Quantity",12053,"USD","","1yr","Heavy Utilization","standard","Cache Instance","AmazonElastiCache","AWS Region","cache.r3.8xlarge","Yes","Memory optimized",32,"237 GiB","10 Gigabit","Redis","","","","EUC1-NodeUsage:cache.r3.8xlarge","CreateCacheCluster:0002","eu-central-1","ec2.eu-central-1.amazonaws.com","HTTP and HTTPS"
"698","EU (Frankfurt)","J75599RKYGSYZVDJ","YTVHEVGPBZ","J75599RKYGSYZVDJ.YTVHEVGPBZ.6YS6EN2CT7","Reserved","Redis, cache.t2.medium instance-hours used this month","2015-10-31",0,Inf,"Hrs",0.023,"USD","","1yr","Heavy Utilization","standard","Cache Instance","AmazonElastiCache","AWS Region","cache.t2.medium","Yes","Standard",2,"3.22 GiB","Low to Moderate","Redis","","","","EUC1-NodeUsage:cache.t2.medium","CreateCacheCluster:0002","eu-central-1","ec2.eu-central-1.amazonaws.com","HTTP and HTTPS"
"699","EU (Frankfurt)","ETGWF8GKFK98CZFC","YTVHEVGPBZ","ETGWF8GKFK98CZFC.YTVHEVGPBZ.2TG2D8R56U","Reserved","Upfront Fee","2015-10-31",NA,NA,"Quantity",6026,"USD","","1yr","Heavy Utilization","standard","Cache Instance","AmazonElastiCache","AWS Region","cache.r3.4xlarge","Yes","Memory optimized",16,"118 GiB","High","Redis","","","","EUC1-NodeUsage:cache.r3.4xlarge","CreateCacheCluster:0002","eu-central-1","ec2.eu-central-1.amazonaws.com","HTTP and HTTPS"
"700","EU (Frankfurt)","UKCFR7Z97XT5X7MF","YTVHEVGPBZ","UKCFR7Z97XT5X7MF.YTVHEVGPBZ.6YS6EN2CT7","Reserved","ElastiCache, cache.t2.medium instance-hours used this month","2015-10-31",0,Inf,"Hrs",0.023,"USD","","1yr","Heavy Utilization","standard","Cache Instance","AmazonElastiCache","AWS Region","cache.t2.medium","Yes","Standard",2,"3.22 GiB","Low to Moderate","Memcached","","","","EUC1-NodeUsage:cache.t2.medium","CreateCacheCluster:0001","eu-central-1","ec2.eu-central-1.amazonaws.com","HTTP and HTTPS"
"701","EU (Frankfurt)","8BNM345PKAEV5Y7C","YTVHEVGPBZ","8BNM345PKAEV5Y7C.YTVHEVGPBZ.6YS6EN2CT7","Reserved","ElastiCache, cache.m4.2xlarge instance-hours used this month","2016-09-30",0,Inf,"Hrs",0.298,"USD","","1yr","Heavy Utilization","standard","Cache Instance","AmazonElastiCache","AWS Region","cache.m4.2xlarge","Yes","Standard",8,"29.7 GiB","High","Memcached","","","","EUC1-NodeUsage:cache.m4.2xlarge","CreateCacheCluster:0001","eu-central-1","ec2.eu-central-1.amazonaws.com","HTTP and HTTPS"
"702","EU (Frankfurt)","NC6QZWTSVCDPXGMR","YTVHEVGPBZ","NC6QZWTSVCDPXGMR.YTVHEVGPBZ.2TG2D8R56U","Reserved","Upfront Fee","2015-10-31",NA,NA,"Quantity",754,"USD","","1yr","Heavy Utilization","standard","Cache Instance","AmazonElastiCache","AWS Region","cache.r3.large","Yes","Memory optimized",2,"13.5 GiB","Moderate","Memcached","","","","EUC1-NodeUsage:cache.r3.large","CreateCacheCluster:0001","eu-central-1","ec2.eu-central-1.amazonaws.com","HTTP and HTTPS"
"703","EU (Frankfurt)","9XNDZ7D4TXEE2BVM","YTVHEVGPBZ","9XNDZ7D4TXEE2BVM.YTVHEVGPBZ.6YS6EN2CT7","Reserved","ElastiCache, cache.m3.xlarge instance-hours used this month","2015-10-31",0,Inf,"Hrs",0.191,"USD","","1yr","Heavy Utilization","standard","Cache Instance","AmazonElastiCache","AWS Region","cache.m3.xlarge","Yes","Standard",4,"13.3 GiB","High","Memcached","","","","EUC1-NodeUsage:cache.m3.xlarge","CreateCacheCluster:0001","eu-central-1","ec2.eu-central-1.amazonaws.com","HTTP and HTTPS"
"704","EU (Frankfurt)","FM7FAB8S7CKRKPPB","YTVHEVGPBZ","FM7FAB8S7CKRKPPB.YTVHEVGPBZ.2TG2D8R56U","Reserved","Upfront Fee","2016-09-30",NA,NA,"Quantity",815,"USD","","1yr","Heavy Utilization","standard","Cache Instance","AmazonElastiCache","AWS Region","cache.m4.xlarge","Yes","Standard",4,"14.28 GiB","High","Redis","","","","EUC1-NodeUsage:cache.m4.xlarge","CreateCacheCluster:0002","eu-central-1","ec2.eu-central-1.amazonaws.com","HTTP and HTTPS"
"705","EU (Frankfurt)","77ZT9ZNJ2V5FSFQD","YTVHEVGPBZ","77ZT9ZNJ2V5FSFQD.YTVHEVGPBZ.6YS6EN2CT7","Reserved","ElastiCache, cache.m4.xlarge instance-hours used this month","2016-09-30",0,Inf,"Hrs",0.149,"USD","","1yr","Heavy Utilization","standard","Cache Instance","AmazonElastiCache","AWS Region","cache.m4.xlarge","Yes","Standard",4,"14.28 GiB","High","Memcached","","","","EUC1-NodeUsage:cache.m4.xlarge","CreateCacheCluster:0001","eu-central-1","ec2.eu-central-1.amazonaws.com","HTTP and HTTPS"
"706","EU (Frankfurt)","B8JGE2KXJFZ7TVFH","YTVHEVGPBZ","B8JGE2KXJFZ7TVFH.YTVHEVGPBZ.6YS6EN2CT7","Reserved","ElastiCache, cache.r3.8xlarge instance-hours used this month","2015-10-31",0,Inf,"Hrs",1.378,"USD","","1yr","Heavy Utilization","standard","Cache Instance","AmazonElastiCache","AWS Region","cache.r3.8xlarge","Yes","Memory optimized",32,"237 GiB","10 Gigabit","Memcached","","","","EUC1-NodeUsage:cache.r3.8xlarge","CreateCacheCluster:0001","eu-central-1","ec2.eu-central-1.amazonaws.com","HTTP and HTTPS"
"707","EU (Frankfurt)","N5HQGV39DYYPPW8P","YTVHEVGPBZ","N5HQGV39DYYPPW8P.YTVHEVGPBZ.2TG2D8R56U","Reserved","Upfront Fee","2015-10-31",NA,NA,"Quantity",754,"USD","","1yr","Heavy Utilization","standard","Cache Instance","AmazonElastiCache","AWS Region","cache.r3.large","Yes","Memory optimized",2,"13.5 GiB","Moderate","Redis","","","","EUC1-NodeUsage:cache.r3.large","CreateCacheCluster:0002","eu-central-1","ec2.eu-central-1.amazonaws.com","HTTP and HTTPS"
"708","EU (Frankfurt)","3R7B4Q9QX5SD2B3N","YTVHEVGPBZ","3R7B4Q9QX5SD2B3N.YTVHEVGPBZ.2TG2D8R56U","Reserved","Upfront Fee","2015-10-31",NA,NA,"Quantity",478,"USD","","1yr","Heavy Utilization","standard","Cache Instance","AmazonElastiCache","AWS Region","cache.m3.large","Yes","Standard",2,"6.05 GiB","Moderate","Memcached","","","","EUC1-NodeUsage:cache.m3.large","CreateCacheCluster:0001","eu-central-1","ec2.eu-central-1.amazonaws.com","HTTP and HTTPS"
"709","EU (Frankfurt)","C39WE78R2X8NY5UB","YTVHEVGPBZ","C39WE78R2X8NY5UB.YTVHEVGPBZ.6YS6EN2CT7","Reserved","ElastiCache, cache.t2.micro instance-hours used this month","2015-10-31",0,Inf,"Hrs",0.006,"USD","","1yr","Heavy Utilization","standard","Cache Instance","AmazonElastiCache","AWS Region","cache.t2.micro","Yes","Standard",1,"0.555 GiB","Low to Moderate","Memcached","","","","EUC1-NodeUsage:cache.t2.micro","CreateCacheCluster:0001","eu-central-1","ec2.eu-central-1.amazonaws.com","HTTP and HTTPS"
"710","EU (Frankfurt)","B8JGE2KXJFZ7TVFH","YTVHEVGPBZ","B8JGE2KXJFZ7TVFH.YTVHEVGPBZ.2TG2D8R56U","Reserved","Upfront Fee","2015-10-31",NA,NA,"Quantity",12053,"USD","","1yr","Heavy Utilization","standard","Cache Instance","AmazonElastiCache","AWS Region","cache.r3.8xlarge","Yes","Memory optimized",32,"237 GiB","10 Gigabit","Memcached","","","","EUC1-NodeUsage:cache.r3.8xlarge","CreateCacheCluster:0001","eu-central-1","ec2.eu-central-1.amazonaws.com","HTTP and HTTPS"
"711","EU (Frankfurt)","3R7B4Q9QX5SD2B3N","YTVHEVGPBZ","3R7B4Q9QX5SD2B3N.YTVHEVGPBZ.6YS6EN2CT7","Reserved","ElastiCache, cache.m3.large instance-hours used this month","2015-10-31",0,Inf,"Hrs",0.096,"USD","","1yr","Heavy Utilization","standard","Cache Instance","AmazonElastiCache","AWS Region","cache.m3.large","Yes","Standard",2,"6.05 GiB","Moderate","Memcached","","","","EUC1-NodeUsage:cache.m3.large","CreateCacheCluster:0001","eu-central-1","ec2.eu-central-1.amazonaws.com","HTTP and HTTPS"
"712","EU (Frankfurt)","QWEGM3U3F336UJPB","YTVHEVGPBZ","QWEGM3U3F336UJPB.YTVHEVGPBZ.2TG2D8R56U","Reserved","Upfront Fee","2015-10-31",NA,NA,"Quantity",3103,"USD","","1yr","Heavy Utilization","standard","Cache Instance","AmazonElastiCache","AWS Region","cache.r3.2xlarge","Yes","Memory optimized",8,"58.2 GiB","High","Memcached","","","","EUC1-NodeUsage:cache.r3.2xlarge","CreateCacheCluster:0001","eu-central-1","ec2.eu-central-1.amazonaws.com","HTTP and HTTPS"
"713","EU (Frankfurt)","C39WE78R2X8NY5UB","YTVHEVGPBZ","C39WE78R2X8NY5UB.YTVHEVGPBZ.2TG2D8R56U","Reserved","Upfront Fee","2015-10-31",NA,NA,"Quantity",62,"USD","","1yr","Heavy Utilization","standard","Cache Instance","AmazonElastiCache","AWS Region","cache.t2.micro","Yes","Standard",1,"0.555 GiB","Low to Moderate","Memcached","","","","EUC1-NodeUsage:cache.t2.micro","CreateCacheCluster:0001","eu-central-1","ec2.eu-central-1.amazonaws.com","HTTP and HTTPS"
"714","EU (Frankfurt)","6W3N3VANEDZ2NX8J","YTVHEVGPBZ","6W3N3VANEDZ2NX8J.YTVHEVGPBZ.6YS6EN2CT7","Reserved","Redis, cache.t2.micro instance-hours used this month","2015-10-31",0,Inf,"Hrs",0.006,"USD","","1yr","Heavy Utilization","standard","Cache Instance","AmazonElastiCache","AWS Region","cache.t2.micro","Yes","Standard",1,"0.555 GiB","Low to Moderate","Redis","","","","EUC1-NodeUsage:cache.t2.micro","CreateCacheCluster:0002","eu-central-1","ec2.eu-central-1.amazonaws.com","HTTP and HTTPS"
"715","EU (Frankfurt)","S7EQJQMTBCU8MSJE","YTVHEVGPBZ","S7EQJQMTBCU8MSJE.YTVHEVGPBZ.6YS6EN2CT7","Reserved","ElastiCache, cache.r3.xlarge instance-hours used this month","2015-10-31",0,Inf,"Hrs",0.173,"USD","","1yr","Heavy Utilization","standard","Cache Instance","AmazonElastiCache","AWS Region","cache.r3.xlarge","Yes","Memory optimized",4,"28.4 GiB","Moderate","Memcached","","","","EUC1-NodeUsage:cache.r3.xlarge","CreateCacheCluster:0001","eu-central-1","ec2.eu-central-1.amazonaws.com","HTTP and HTTPS"
"716","EU (Frankfurt)","Y42KUBC7XZVRTUQR","YTVHEVGPBZ","Y42KUBC7XZVRTUQR.YTVHEVGPBZ.6YS6EN2CT7","Reserved","ElastiCache, cache.m4.10xlarge instance-hours used this month","2016-09-30",0,Inf,"Hrs",1.49,"USD","","1yr","Heavy Utilization","standard","Cache Instance","AmazonElastiCache","AWS Region","cache.m4.10xlarge","Yes","Standard",40,"154.64 GiB","10 Gigabit","Memcached","","","","EUC1-NodeUsage:cache.m4.10xlarge","CreateCacheCluster:0001","eu-central-1","ec2.eu-central-1.amazonaws.com","HTTP and HTTPS"
"717","EU (Frankfurt)","VX4FAHEC8WGX2GQH","YTVHEVGPBZ","VX4FAHEC8WGX2GQH.YTVHEVGPBZ.2TG2D8R56U","Reserved","Upfront Fee","2015-10-31",NA,NA,"Quantity",478,"USD","","1yr","Heavy Utilization","standard","Cache Instance","AmazonElastiCache","AWS Region","cache.m3.large","Yes","Standard",2,"6.05 GiB","Moderate","Redis","","","","EUC1-NodeUsage:cache.m3.large","CreateCacheCluster:0002","eu-central-1","ec2.eu-central-1.amazonaws.com","HTTP and HTTPS"
"718","EU (Frankfurt)","2WAKZ8QHETJUAEKM","YTVHEVGPBZ","2WAKZ8QHETJUAEKM.YTVHEVGPBZ.2TG2D8R56U","Reserved","Upfront Fee","2016-09-30",NA,NA,"Quantity",408,"USD","","1yr","Heavy Utilization","standard","Cache Instance","AmazonElastiCache","AWS Region","cache.m4.large","Yes","Standard",2,"6.42 GiB","Moderate","Redis","","","","EUC1-NodeUsage:cache.m4.large","CreateCacheCluster:0002","eu-central-1","ec2.eu-central-1.amazonaws.com","HTTP and HTTPS"
"719","EU (Frankfurt)","2WAKZ8QHETJUAEKM","YTVHEVGPBZ","2WAKZ8QHETJUAEKM.YTVHEVGPBZ.6YS6EN2CT7","Reserved","Redis, cache.m4.large instance-hours used this month","2016-09-30",0,Inf,"Hrs",0.075,"USD","","1yr","Heavy Utilization","standard","Cache Instance","AmazonElastiCache","AWS Region","cache.m4.large","Yes","Standard",2,"6.42 GiB","Moderate","Redis","","","","EUC1-NodeUsage:cache.m4.large","CreateCacheCluster:0002","eu-central-1","ec2.eu-central-1.amazonaws.com","HTTP and HTTPS"
